"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LPHN3",4.42861007250154,0.00482877450317138,0.595438311567351,0.00810961338792725,0.993529535606346,NA
"LPHN3-AS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LPO",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LPP-AS1",4.65590568766471,0.22601554266794,0.580793794420861,0.389149375973122,0.697165649699758,NA
"LPPR1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LPPR3",4.44113985366342,-0.140161386491083,0.597520247588129,-0.23457177736962,0.814541116798976,NA
"LPPR4",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LPPR5",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRAT",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"LRCH2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRCOL1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRFN2",4.94183376288166,-0.0519193479680737,0.575857821667517,-0.090160011750349,0.928160060862143,NA
"LRFN5",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRIG3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRIT1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRIT2",4.51661313572425,-0.204470901535327,0.594726747535796,-0.343806466385673,0.73099183688845,NA
"LRP1B",5.07219116123883,-0.0728624836920108,0.602366970219242,-0.120960290477898,0.90372248779213,NA
"LRP2",4.96769972311853,-0.199020025014608,0.595322170243713,-0.334306422576423,0.738148344462813,NA
"LRP4-AS1",4.83304079942016,-0.210272714024033,0.597155762195233,-0.35212372941197,0.724745473123475,NA
"LRRC10",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC10B",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC14B",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"LRRC15",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC2-AS1",4.83269924600276,-0.31235507438135,0.579804343128513,-0.538724964866497,0.590076645106361,NA
"LRRC25",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC3-AS1",4.53442831118895,-0.210165549058046,0.594151051183847,-0.353724105409375,0.72354565556791,NA
"LRRC30",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC31",4.76869761445924,-0.0728588076706941,0.600953143238932,-0.121238749626984,0.903501932711165,NA
"LRRC36",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC37A11P",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"LRRC37A5P",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC38",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC3B",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC3C",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC43",4.50163724719425,-0.19902282930708,0.595207578388896,-0.334375496101367,0.738096227617408,NA
"LRRC4C",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC52",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC55",4.56474156375672,-0.0728633835443336,0.602694878268142,-0.12089597269137,0.903773432100918,NA
"LRRC7",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC71",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC72",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC73",4.9582600055529,-0.141287962602626,0.574782035094498,-0.245811375401456,0.80582825090017,NA
"LRRC74",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRC8E",5.00861094295294,0.0518242180927522,0.583991771177686,0.0887413498793704,0.929287469699076,NA
"LRRC9",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRD1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRIQ1",4.52823550074727,0.0320795574541829,0.593878403198931,0.0540170467243565,0.956921582747568,NA
"LRRIQ4",4.83172904752686,-0.0728596361923821,0.601271441043686,-0.121175946866714,0.903551675328754,NA
"LRRN2",4.53001868586679,0.0923399272036118,0.589143565926303,0.156735866339178,0.875453019159732,NA
"LRRN4CL",4.77117538857115,-0.390196239257621,0.587167105259605,-0.664540359571237,0.506344526500763,NA
"LRRTM1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRTM3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRRTM4",4.85337335903664,-0.0728692959121216,0.604940950813493,-0.120456874037261,0.904121240361402,NA
"LRTM1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LRTM2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LSAMP",4.45004744139577,-0.143046474508317,0.597174028122646,-0.239539008349068,0.810687652408834,NA
"LSAMP-AS1",4.97265366516176,-0.0728643780581638,0.60307754661801,-0.120820910124708,0.9038328875486,NA
"LTBR",4.71131020661503,-0.179169865793237,0.583928180555587,-0.30683544956293,0.758968624073352,NA
"LTF",5.06014448332655,-0.442749351977179,0.574584932856921,-0.770555102751762,0.44097068193504,NA
"LUM",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LUZP2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LUZP4",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LUZP6",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LY6D",4.55145605476101,-0.0505904380187718,0.590550734924855,-0.085666539768525,0.931731501710531,NA
"LY6G6C",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LY6G6D",4.66916011838217,-0.0728590563020719,0.601038734178822,-0.121221898288497,0.903515279693817,NA
"LY6G6E",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LY6G6F",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LY6H",4.94457925084622,0.0822843812880438,0.57555302989706,0.142965768597831,0.886317216130495,NA
"LY6K",4.43365190939842,-0.13739511852536,0.597807633810772,-0.22983165612912,0.818222585059879,NA
"LY75-CD302",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LY86-AS1",4.71884918856367,0.287661519888276,0.577654498220536,0.497981961145316,0.618496756635189,NA
"LYPD1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LYPD4",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"LYPD5",4.55449707429946,0.146760874694023,0.586752239544746,0.250124098048424,0.802491380605721,NA
"LYPD6",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LYPD6B",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LYPD8",4.69080442989196,-0.0728638735252147,0.602883578353382,-0.120858945477041,0.903802760495113,NA
"LYVE1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LYZL1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LYZL2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LYZL4",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LYZL6",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"LZTS1-AS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAATS1",4.76627771195279,0.0646258198144391,0.585010358419497,0.110469530811448,0.91203701283727,NA
"MAB21L1",4.73714545617801,-0.137396161563517,0.597712176397567,-0.229870106363918,0.818192706004797,NA
"MAB21L3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MACC1",4.90880473963831,-0.216773486605413,0.573118833600087,-0.378234798608406,0.705256176724664,NA
"MACC1-AS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MACROD2-AS1",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"MACROD2-IT1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MADCAM1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAG",5.08157639033867,0.0849358651614724,0.569048897402457,0.149259344054931,0.881348994590576,NA
"MAGEA1",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"MAGEA10",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA10-MAGEA5",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA11",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA12",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA2B",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA4",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA5",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA6",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA8",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA8-AS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA9",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEA9B",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB10",4.52823550074727,0.0320795574541829,0.593878403198931,0.0540170467243565,0.956921582747568,NA
"MAGEB16",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB17",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB18",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB4",4.52823550074727,0.0320795574541829,0.593878403198931,0.0540170467243565,0.956921582747568,NA
"MAGEB5",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEB6",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"MAGEC1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEC2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEC3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGED4",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGED4B",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEE2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGEL2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGI1-AS1",4.92638548505555,-0.0728676695364613,0.604341374293157,-0.120573690030222,0.904028709089014,NA
"MAGI2-AS2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAGI2-AS3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MALL",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"MALRD1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAMDC2-AS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAP1LC3C",4.99429797667154,-0.0728623861582848,0.602329916928143,-0.120967569616797,0.903716722216007,NA
"MAP2",4.73105272747776,0.201528078865863,0.583026474944882,0.345658537864708,0.729599347595819,NA
"MAP3K19",4.65403457037653,0.14667061229659,0.587328202306963,0.249725131060424,0.802799922045587,NA
"MAPK15",4.52814756857861,0.00479514136540889,0.596001416103369,0.00804552008745099,0.993580672992929,NA
"MAPK4",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAPT-AS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MARCO",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MARK1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MARK2P9",4.81651556735256,0.211547573389668,0.585189252242619,0.361502834474412,0.717723586449159,NA
"MAS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAS1L",4.52823550074727,-0.072860459622505,0.601573684844152,-0.121116434209353,0.903598812385831,NA
"MASP1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MAT1A",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MATN3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MBD3L1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MBD3L2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MBD3L3",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MBD3L4",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MBD3L5",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MBL1P",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MBL2",5.07219116123883,-0.0728624836920108,0.602366970219242,-0.120960290477898,0.90372248779213,NA
"MC2R",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MC3R",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MC4R",5.01594228818133,-0.0728765726508661,0.607669162767176,-0.119928041632068,0.904540150776114,NA
"MC5R",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MCEMP1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MCHR2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MCHR2-AS1",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MCIDAS",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MDFI",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
"MDGA2",4.36566657160258,-0.0728593064784012,0.601121029970909,-0.121205718725108,0.903528094627442,NA
